user_idx,book_idx,predicted_rating
54264,277896,0.8941352
54264,168602,0.89297307
54264,338791,0.89120495
54264,48038,0.8689532
55155,0,0.0
55155,10,0.0
55155,20,0.0
55155,30,0.0
55155,40,0.0
55155,50,0.0
55155,60,0.0
55155,70,0.0
55155,80,0.0
55155,90,0.0
55265,268235,1.2923675
55265,31013,1.2769383
55265,97968,1.2762653
55265,250736,1.2207956
55265,8497,1.2207956
55265,248879,1.1826656
55265,106551,1.1767268
55265,240793,1.172123
55265,232206,1.1631306
55265,93450,1.1492444
55283,175259,1.2476519
55283,17999,1.2437443
55283,48038,1.2378935
55283,148787,1.2223858
55283,213586,1.2151229
55283,203751,1.2151229
55283,6180,1.2056032
55283,223365,1.204443
55283,238720,1.2006098
55283,224049,1.1969942
55869,39880,1.1840869
55869,196590,1.1840869
55869,155220,1.1840869
55869,9041,1.1749241
55869,31013,1.146631
55869,28638,1.1428559
55869,83492,1.1428559
55869,28691,1.1428559
55869,35601,1.1428559
55869,279739,1.1301768
56054,42496,1.5715811
56054,28691,1.5220058
56054,35601,1.5220058
56054,83492,1.5220058
56054,28638,1.5220058
56054,223365,1.5146406
56054,243687,1.5117196
56054,194685,1.496193
56054,212130,1.4716096
56054,157243,1.4715523
56110,268758,1.4008758
56110,98983,1.3022592
56110,212130,1.2877434
56110,253536,1.2636478
56110,219430,1.2596655
56110,339817,1.2596655
56110,48038,1.2530886
56110,176392,1.2514527
56110,72432,1.2496314
56110,79559,1.2496314
56640,245651,1.1863481
56640,224049,1.1863481
56640,31013,1.1442751
56640,148787,1.136713
56640,83347,1.1254897
56640,161173,1.1221125
56640,268235,1.1077932
56640,256376,1.0863856
56640,72432,1.0746354
56640,79559,1.0746354
56680,0,0.0
56680,10,0.0
56680,20,0.0
56680,30,0.0
56680,40,0.0
56680,50,0.0
56680,60,0.0
56680,70,0.0
56680,80,0.0
56680,90,0.0
56741,77732,1.0927637
56741,20264,1.0903518
56741,27177,1.0903518
56741,323108,1.0527222
56741,275549,1.0406567
56741,225940,1.0242388
56741,261867,1.0168345
56741,335064,1.0155292
56741,80406,1.0094508
56741,97509,1.0094508
56987,189723,1.4847686
56987,261867,1.4465439
56987,338685,1.4453611
56987,158257,1.368657
56987,306343,1.368501
56987,235464,1.3585429
56987,262896,1.3445435
56987,304402,1.3429571
56987,290228,1.3429571
56987,266091,1.3362918
57020,0,0.0
57020,10,0.0
57020,20,0.0
57020,30,0.0
57020,40,0.0
57020,50,0.0
57020,60,0.0
57020,70,0.0
57020,80,0.0
57020,90,0.0
57039,145953,0.8825644
57039,109290,0.8809757
57039,338791,0.8635626
57039,279739,0.86003095
57039,163818,0.85992
57039,33034,0.85992
57039,48113,0.85992
57039,254171,0.85992
57039,138055,0.85992
57039,280410,0.85992
57178,259054,1.3682975
57178,143212,1.3603534
57178,223865,1.3603534
57178,256573,1.3603534
57178,166853,1.3603534
57178,80538,1.3603534
57178,137085,1.2786753
57178,338791,1.2623069
57178,109290,1.254001
57178,97041,1.2364646
57201,114098,1.2481401
57201,159132,1.2462256
57201,203751,1.2391258
57201,213586,1.2391258
57201,238984,1.2273695
57201,276985,1.2273695
57201,200290,1.2251294
57201,217303,1.2251294
57201,174340,1.2251294
57201,125213,1.2251294
57370,223365,1.8490033
57370,253536,1.7601308
57370,42496,1.759029
57370,255800,1.7383027
57370,179048,1.7383027
57370,236357,1.7297862
57370,105868,1.7297862
57370,194685,1.7210394
57370,9041,1.7112979
57370,149973,1.7092873
57380,253536,1.1908808
57380,98983,1.1869164
57380,255800,1.1753324
57380,179048,1.1753324
57380,217600,1.1578094
57380,179453,1.1578094
57380,105868,1.1294471
57380,236357,1.1294471
57380,212130,1.1274767
57380,14906,1.1114744
57693,278102,1.2515044
57693,98983,1.1794388
57693,274156,1.1438209
57693,34210,1.1268901
57693,17622,1.1268901
57693,259956,1.126354
57693,238720,1.1164057
57693,240146,1.1013191
57693,241662,1.0992384
57693,5746,1.0992384
57984,224049,1.11135
57984,245651,1.11135
57984,237564,1.0353755
57984,247757,1.03247
57984,103046,1.0231082
57984,38239,1.0231082
57984,37735,1.0030178
57984,72942,1.0030178
57984,195306,1.0030178
57984,37724,1.0030178
58061,202976,1.5093329
58061,103551,1.5093329
58061,4221,1.5093329
58061,46674,1.5093329
58061,8655,1.5093329
58061,257868,1.489804
58061,334282,1.4598835
58061,219104,1.4218581
58061,54921,1.4218581
58061,221565,1.4218581
58305,217600,1.1580597
58305,179453,1.1580597
58305,223365,1.1473304
58305,194685,1.1442785
58305,238720,1.1163752
58305,338791,1.1101146
58305,192735,1.10081
58305,48038,1.0956569
58305,85190,1.0749213
58305,240068,1.0745305
58665,198406,1.3133826
58665,264191,1.3022187
58665,165884,1.2848755
58665,293316,1.2704873
58665,332708,1.2111782
58665,337363,1.1820053
58665,297085,1.1605698
58665,41534,1.1577771
58665,87245,1.1577771
58665,244300,1.1577771
58797,294815,1.4872419
58797,199910,1.4670987
58797,127921,1.4186436
58797,127888,1.4186436
58797,216634,1.415031
58797,242245,1.415031
58797,86203,1.385562
58797,229382,1.385562
58797,211335,1.385562
58797,255985,1.3641804
58835,138115,1.1023504
58835,26042,1.098649
58835,154913,1.0686576
58835,244778,1.05342
58835,131525,1.05342
58835,240791,1.05342
58835,205714,1.05342
58835,220704,1.05342
58835,47229,1.05342
58835,193828,1.0515257
59355,0,0.0
59355,10,0.0
59355,20,0.0
59355,30,0.0
59355,40,0.0
59355,50,0.0
59355,60,0.0
59355,70,0.0
59355,80,0.0
59355,90,0.0
59384,0,0.0
59384,10,0.0
59384,20,0.0
59384,30,0.0
59384,40,0.0
59384,50,0.0
59384,60,0.0
59384,70,0.0
59384,80,0.0
59384,90,0.0
59990,87050,1.3297931
59990,19646,1.3297931
59990,263816,1.3286011
59990,182226,1.2864279
59990,217349,1.2864279
59990,24381,1.2579057
59990,236932,1.2579057
59990,259622,1.2579057
59990,198991,1.2579057
59990,174390,1.2579057
60769,0,0.0
60769,10,0.0
60769,20,0.0
60769,30,0.0
60769,40,0.0
60769,50,0.0
60769,60,0.0
60769,70,0.0
60769,80,0.0
60769,90,0.0
61051,332326,0.7939839
61051,330824,0.7939839
61051,330825,0.7939839
61051,330520,0.7939839
61051,329224,0.7939839
61051,330519,0.7939839
61051,18876,0.7789484
61051,267633,0.7755178
61051,217595,0.7698426
61051,224254,0.768244
61793,0,0.0
61793,10,0.0
61793,20,0.0
61793,30,0.0
61793,40,0.0
61793,50,0.0
61793,60,0.0
61793,70,0.0
61793,80,0.0
61793,90,0.0
62015,26953,0.8637837
62015,227177,0.8637837
62015,174525,0.86215156
62015,46142,0.86215156
62015,102410,0.86215156
62015,310716,0.824529
62015,240867,0.82165545
62015,194714,0.8071932
62015,189553,0.8071932
62015,87605,0.8071932
62680,0,0.0
62680,10,0.0
62680,20,0.0
62680,30,0.0
62680,40,0.0
62680,50,0.0
62680,60,0.0
62680,70,0.0
62680,80,0.0
62680,90,0.0
62985,274225,1.8610815
62985,639,1.761338
62985,1126,1.761338
62985,228887,1.761338
62985,21886,1.761338
62985,1121,1.761338
62985,189961,1.761338
62985,235779,1.761338
62985,240719,1.7498871
62985,215812,1.7498871
63087,166437,1.286789
63087,307858,1.286789
63087,227177,1.2833514
63087,26953,1.2833514
63087,272344,1.2515081
63087,215958,1.2515081
63087,79558,1.2515081
63087,261695,1.2515081
63087,160595,1.2338935
63087,73344,1.2327238
63106,261867,0.7637824
63106,102389,0.74471456
63106,266281,0.7270179
63106,261873,0.71659744
63106,278022,0.71659744
63106,307932,0.71659744
63106,273720,0.71659744
63106,261692,0.71659744
63106,125800,0.71659744
63106,277511,0.71659744
63155,244107,0.73294604
63155,252998,0.7256463
63155,288110,0.68709034
63155,292802,0.6823052
63155,206963,0.6573969
63155,120633,0.6532586
63155,200290,0.6532586
63155,125213,0.6532586
63155,174340,0.6532586
63155,159973,0.6532586
63574,263816,0.8136122
63574,236296,0.8022595
63574,96244,0.774645
63574,47102,0.7721486
63574,172507,0.7721486
63574,235824,0.7673535
63574,255872,0.7673535
63574,174425,0.7673535
63574,120803,0.7673535
63574,276514,0.7673535
63645,159973,0.8685515
63645,217303,0.8685515
63645,242993,0.8685515
63645,235776,0.8685515
63645,200290,0.8685515
63645,174340,0.8685515
63645,120633,0.8685515
63645,125213,0.8685515
63645,252006,0.8685515
63645,244107,0.8304081
63964,18876,1.244087
63964,217595,1.1921797
63964,160224,1.1655401
63964,117849,1.1495403
63964,274225,1.147982
63964,16182,1.13891
63964,248275,1.13891
63964,184633,1.13891
63964,29397,1.1304953
63964,240719,1.1304953
64121,240867,1.5962999
64121,10233,1.5644261
64121,218105,1.5113168
64121,340027,1.5113168
64121,4842,1.5113168
64121,4905,1.5113168
64121,80278,1.5113168
64121,26953,1.4907802
64121,227177,1.4907802
64121,118756,1.4743505
64423,338791,0.3993425
64423,259054,0.3952231
64423,92919,0.38775864
64423,266019,0.38775864
64423,265089,0.38752034
64423,275549,0.38646472
64423,268311,0.38401031
64423,244747,0.38387477
64423,179453,0.38254875
64423,217600,0.38254875
64519,217600,1.6439521
64519,179453,1.6439521
64519,133435,1.6302834
64519,98983,1.6229842
64519,245651,1.6208329
64519,224049,1.6208329
64519,194685,1.617552
64519,212130,1.616158
64519,37944,1.5995342
64519,88831,1.5959244
64590,256219,0.9821655
64590,37866,0.9821655
64590,131603,0.9821655
64590,240339,0.91614354
64590,306765,0.8975578
64590,299103,0.8975578
64590,292018,0.8975578
64590,306558,0.8975578
64590,303132,0.8975578
64590,308083,0.8975578
64628,143380,1.0146414
64628,71146,1.0146414
64628,200312,0.99940974
64628,277681,0.9668952
64628,246201,0.9668952
64628,225985,0.95811284
64628,277348,0.95811284
64628,258172,0.95811284
64628,120889,0.95811284
64628,14963,0.95811284
64822,223077,1.0422024
64822,253536,1.0332366
64822,272344,1.0062515
64822,215958,1.0062515
64822,261695,1.0062515
64822,79558,1.0062515
64822,55041,1.0054284
64822,265011,0.99152917
64822,138115,0.98585254
64822,219430,0.9832676
64859,255800,0.80937356
64859,179048,0.80937356
64859,217600,0.79480994
64859,179453,0.79480994
64859,151583,0.7821773
64859,98983,0.7698068
64859,238720,0.760414
64859,105868,0.7499075
64859,236357,0.7499075
64859,168602,0.7388079
65220,0,0.0
65220,10,0.0
65220,20,0.0
65220,30,0.0
65220,40,0.0
65220,50,0.0
65220,60,0.0
65220,70,0.0
65220,80,0.0
65220,90,0.0
65241,147976,1.4401934
65241,121060,1.4178559
65241,338545,1.4178559
65241,87943,1.4171586
65241,189370,1.4171586
65241,130771,1.4171586
65241,176990,1.4171586
65241,204032,1.4171586
65241,132160,1.4171586
65241,143222,1.4171586
65251,194685,1.6222073
65251,273088,1.6004783
65251,145690,1.579334
65251,38087,1.5772629
65251,179723,1.5666115
65251,191086,1.5606148
65251,212130,1.5580387
65251,98983,1.5419536
65251,155220,1.526897
65251,196590,1.526897
65478,269347,1.220723
65478,202975,1.220723
65478,243668,1.220723
65478,141674,1.220723
65478,185256,1.220723
65478,275259,1.220723
65478,261265,1.1889205
65478,276985,1.1746572
65478,238984,1.1746572
65478,179402,1.1709723
65867,105868,1.3329084
65867,236357,1.3329084
65867,24203,1.3181309
65867,9041,1.2964282
65867,243687,1.2896402
65867,194685,1.285437
65867,273088,1.2808775
65867,211898,1.2783645
65867,244792,1.2783645
65867,192376,1.2783645
66010,240068,0.94240695
66010,32936,0.90597945
66010,217600,0.9022236
66010,179453,0.9022236
66010,151468,0.86364025
66010,194685,0.8556012
66010,105868,0.84569603
66010,236357,0.84569603
66010,192735,0.84253824
66010,107414,0.8381333
66166,0,0.0
66166,10,0.0
66166,20,0.0
66166,30,0.0
66166,40,0.0
66166,50,0.0
66166,60,0.0
66166,70,0.0
66166,80,0.0
66166,90,0.0
66176,0,0.0
66176,10,0.0
66176,20,0.0
66176,30,0.0
66176,40,0.0
66176,50,0.0
66176,60,0.0
66176,70,0.0
66176,80,0.0
66176,90,0.0
67089,236296,1.5290719
67089,263816,1.5133461
67089,172507,1.4262735
67089,47102,1.4262735
67089,176105,1.4088941
67089,218846,1.4088941
67089,241691,1.3634164
67089,240944,1.3634164
67089,230045,1.3634164
67089,112704,1.3634164
67294,122673,1.0039823
67294,122895,1.0039823
67294,88831,0.9966813
67294,299895,0.99229825
67294,298045,0.99229825
67294,294746,0.99229825
67294,278102,0.9670159
67294,106734,0.96075433
67294,91970,0.95350003
67294,54921,0.93660134
67376,0,0.0
67376,10,0.0
67376,20,0.0
67376,30,0.0
67376,40,0.0
67376,50,0.0
67376,60,0.0
67376,70,0.0
67376,80,0.0
67376,90,0.0
67492,0,0.0
67492,10,0.0
67492,20,0.0
67492,30,0.0
67492,40,0.0
67492,50,0.0
67492,60,0.0
67492,70,0.0
67492,80,0.0
67492,90,0.0
67861,275549,0.99714065
67861,212130,0.9936282
67861,179048,0.98792815
67861,255800,0.98792815
67861,32936,0.98147136
67861,238916,0.94672954
67861,98983,0.9393637
67861,288117,0.93905157
67861,97509,0.9386952
67861,80406,0.9386952
68098,182226,1.5142066
68098,217349,1.5142066
68098,176392,1.370935
68098,204197,1.3322929
68098,234012,1.3322929
68098,221578,1.3322929
68098,115470,1.3140426
68098,114832,1.3140426
68098,37246,1.2703218
68098,268487,1.2518296
68135,55129,1.0952458
68135,265907,1.0952458
68135,55418,1.0952458
68135,167287,1.0952458
68135,252997,1.0952458
68135,117407,1.0952458
68135,57278,1.0952458
68135,261247,1.0952458
68135,124905,1.0952458
68135,190319,1.0952458
68202,0,0.0
68202,10,0.0
68202,20,0.0
68202,30,0.0
68202,40,0.0
68202,50,0.0
68202,60,0.0
68202,70,0.0
68202,80,0.0
68202,90,0.0
68610,28638,1.1160372
68610,83492,1.1160372
68610,28691,1.1160372
68610,35601,1.1160372
68610,9041,1.0616353
68610,223365,1.0505787
68610,48038,1.0445472
68610,226182,1.0344055
68610,158859,1.0344055
68610,279739,1.027908
69042,31013,1.2751784
69042,245651,1.1862897
69042,224049,1.1862897
69042,48038,1.1644471
69042,93450,1.1476606
69042,268235,1.1353157
69042,97968,1.1262609
69042,75991,1.120059
69042,120205,1.120059
69042,253536,1.1183381
69048,244107,0.9294312
69048,179906,0.92082435
69048,116378,0.90489763
69048,15428,0.90489763
69048,220939,0.90489763
69048,278102,0.90333325
69048,274156,0.8925256
69048,236296,0.88960934
69048,221565,0.8893312
69048,219104,0.8893312
69352,97968,1.0673977
69352,31013,1.0517731
69352,245651,1.019243
69352,224049,1.019243
69352,72432,1.0073926
69352,79559,1.0073926
69352,252997,0.98034614
69352,117407,0.98034614
69352,261247,0.98034614
69352,124905,0.98034614
69454,253536,1.2116059
69454,339817,1.1764376
69454,219430,1.1764376
69454,223077,1.1440388
69454,9366,1.138918
69454,273088,1.136794
69454,252998,1.133823
69454,226258,1.1159807
69454,175259,1.1031169
69454,98983,1.0948718
69478,179453,1.2225231
69478,217600,1.2225231
69478,98983,1.1656247
69478,235027,1.1144392
69478,278789,1.1070718
69478,168602,1.1032419
69478,197246,1.1004549
69478,174525,1.0893528
69478,46142,1.0893528
69478,102410,1.0893528
69637,0,0.0
69637,10,0.0
69637,20,0.0
69637,30,0.0
69637,40,0.0
69637,50,0.0
69637,60,0.0
69637,70,0.0
69637,80,0.0
69637,90,0.0
70097,0,0.0
70097,10,0.0
70097,20,0.0
70097,30,0.0
70097,40,0.0
70097,50,0.0
70097,60,0.0
70097,70,0.0
70097,80,0.0
70097,90,0.0
70355,0,0.0
70355,10,0.0
70355,20,0.0
70355,30,0.0
70355,40,0.0
70355,50,0.0
70355,60,0.0
70355,70,0.0
70355,80,0.0
70355,90,0.0
70863,223077,1.2880461
70863,253536,1.2557024
70863,252998,1.2520162
70863,339817,1.2477676
70863,219430,1.2477676
70863,9041,1.2390002
70863,98983,1.2304578
70863,265011,1.2261227
70863,167557,1.2052871
70863,98172,1.2052871
71510,0,0.0
71510,10,0.0
71510,20,0.0
71510,30,0.0
71510,40,0.0
71510,50,0.0
71510,60,0.0
71510,70,0.0
71510,80,0.0
71510,90,0.0
71527,96244,0.8214716
71527,236296,0.76468676
71527,263816,0.7600549
71527,179906,0.73708856
71527,47102,0.73598605
71527,172507,0.73598605
71527,206264,0.720355
71527,240944,0.720355
71527,238661,0.720355
71527,112704,0.720355
71995,0,0.0
71995,10,0.0
71995,20,0.0
71995,30,0.0
71995,40,0.0
71995,50,0.0
71995,60,0.0
71995,70,0.0
71995,80,0.0
71995,90,0.0
72578,217595,1.076029
72578,248603,1.0661203
72578,274225,1.0649105
72578,160224,1.0478449
72578,336607,1.0355115
72578,323705,1.0355115
72578,316320,1.0355115
72578,316510,1.0355115
72578,266576,1.0355115
72578,336288,1.0355115
72702,0,0.0
72702,10,0.0
72702,20,0.0
72702,30,0.0
72702,40,0.0
72702,50,0.0
72702,60,0.0
72702,70,0.0
72702,80,0.0
72702,90,0.0
72758,273088,1.6162144
72758,242660,1.4869522
72758,189972,1.4869522
72758,148787,1.4641722
72758,194685,1.4459003
72758,253536,1.4366649
72758,51885,1.3987644
72758,12351,1.3970089
72758,82272,1.3970089
72758,262420,1.3970089
72820,223365,1.0480251
72820,9041,1.0215046
72820,212130,1.0134406
72820,31013,0.9970707
72820,199564,0.9881652
72820,261935,0.9881652
72820,42496,0.9832741
72820,261393,0.96836287
72820,46162,0.96836287
72820,165864,0.96836287
73048,18876,1.4713618
73048,97968,1.4664974
73048,267633,1.4593488
73048,316320,1.4354798
73048,336607,1.4354798
73048,323705,1.4354798
73048,266576,1.4354798
73048,316510,1.4354798
73048,336288,1.4354798
73048,274225,1.3832669
73091,203751,1.6133474
73091,213586,1.6133474
73091,268235,1.5763147
73091,209585,1.5616859
73091,171268,1.5579131
73091,85881,1.5513551
73091,148787,1.5099078
73091,51885,1.5036328
73091,33366,1.4908384
73091,175259,1.485263
73305,0,0.0
73305,10,0.0
73305,20,0.0
73305,30,0.0
73305,40,0.0
73305,50,0.0
73305,60,0.0
73305,70,0.0
73305,80,0.0
73305,90,0.0
73470,155717,2.0081666
73470,155510,2.0081666
73470,216345,2.0081666
73470,207065,2.0081666
73470,133841,2.0081666
73470,92938,2.0081666
73470,228887,2.0006013
73470,1121,2.0006013
73470,189961,2.0006013
73470,1126,2.0006013
73683,0,0.0
73683,10,0.0
73683,20,0.0
73683,30,0.0
73683,40,0.0
73683,50,0.0
73683,60,0.0
73683,70,0.0
73683,80,0.0
73683,90,0.0
73933,196590,1.16467
73933,39880,1.16467
73933,155220,1.16467
73933,231072,1.147441
73933,190655,1.147441
73933,98983,1.1430444
73933,288254,1.1051683
73933,165864,1.1051683
73933,46162,1.1051683
73933,261393,1.1051683
74058,97041,1.4999355
74058,334282,1.4641639
74058,8655,1.4633523
74058,46674,1.4633523
74058,4221,1.4633523
74058,103551,1.4633523
74058,202976,1.4633523
74058,303116,1.4587376
74058,257868,1.4444183
74058,330590,1.4370071
74166,175259,1.4917222
74166,98983,1.4172493
74166,145690,1.3999704
74166,273088,1.3965027
74166,194685,1.3929853
74166,253536,1.3893934
74166,268235,1.3861474
74166,39880,1.3766348
74166,196590,1.3766348
74166,155220,1.3766348
74251,265367,1.4037317
74251,21917,1.4037317
74251,183217,1.4037317
74251,203715,1.4037317
74251,7256,1.4037317
74251,275746,1.4037317
74251,80464,1.4037317
74251,7350,1.4037317
74251,212729,1.4037317
74251,5243,1.3405435
74281,147976,1.3284996
74281,23249,1.2862179
74281,105079,1.2846661
74281,262941,1.2642856
74281,35781,1.255276
74281,262220,1.255276
74281,200893,1.255276
74281,223831,1.255276
74281,239472,1.255276
74281,33632,1.255276
74757,176392,1.1903569
74757,310716,1.1611549
74757,182226,1.1216149
74757,217349,1.1216149
74757,268758,1.1172101
74757,320659,1.1033401
74757,13384,1.0534056
74757,95693,1.0534056
74757,82272,1.0534056
74757,89730,1.0534056
74820,18876,1.0787507
74820,267633,1.0697131
74820,336607,1.0682619
74820,316320,1.0682619
74820,266576,1.0682619
74820,323705,1.0682619
74820,316510,1.0682619
74820,336288,1.0682619
74820,160224,1.0415704
74820,75107,1.03918
74836,267633,0.99575865
74836,336607,0.9887946
74836,316510,0.9887946
74836,323705,0.9887946
74836,266576,0.9887946
74836,316320,0.9887946
74836,336288,0.9887946
74836,75107,0.9838885
74836,196377,0.9838885
74836,94239,0.9838885
74852,265367,1.0254071
74852,183217,1.0254071
74852,21917,1.0254071
74852,275746,1.0254071
74852,7350,1.0254071
74852,203715,1.0254071
74852,80464,1.0254071
74852,7256,1.0254071
74852,212729,1.0254071
74852,621,1.0140461
74904,236357,0.84962386
74904,105868,0.84962386
74904,33366,0.84309
74904,253536,0.8061338
74904,24203,0.8023293
74904,145840,0.79249203
74904,7284,0.79249203
74904,37192,0.79249203
74904,88280,0.79249203
74904,263292,0.79249203
75120,48038,0.84322685
75120,292802,0.8101728
75120,189895,0.8054998
75120,310503,0.8054998
75120,207188,0.8054998
75120,9100,0.8054998
75120,108945,0.8054998
75120,111983,0.8054998
75120,239038,0.8054998
75120,310418,0.8054998
75122,253536,1.4806162
75122,171268,1.4488287
75122,149973,1.4037681
75122,197411,1.3887975
75122,31013,1.3780218
75122,110254,1.3741221
75122,253666,1.3399314
75122,157576,1.3399314
75122,229762,1.3399314
75122,255985,1.3399314
75294,0,0.0
75294,10,0.0
75294,20,0.0
75294,30,0.0
75294,40,0.0
75294,50,0.0
75294,60,0.0
75294,70,0.0
75294,80,0.0
75294,90,0.0
75509,0,0.0
75509,10,0.0
75509,20,0.0
75509,30,0.0
75509,40,0.0
75509,50,0.0
75509,60,0.0
75509,70,0.0
75509,80,0.0
75509,90,0.0
75614,0,0.0
75614,10,0.0
75614,20,0.0
75614,30,0.0
75614,40,0.0
75614,50,0.0
75614,60,0.0
75614,70,0.0
75614,80,0.0
75614,90,0.0
75705,0,0.0
75705,10,0.0
75705,20,0.0
75705,30,0.0
75705,40,0.0
75705,50,0.0
75705,60,0.0
75705,70,0.0
75705,80,0.0
75705,90,0.0
76110,0,0.0
76110,10,0.0
76110,20,0.0
76110,30,0.0
76110,40,0.0
76110,50,0.0
76110,60,0.0
76110,70,0.0
76110,80,0.0
76110,90,0.0
76143,0,0.0
76143,10,0.0
76143,20,0.0
76143,30,0.0
76143,40,0.0
76143,50,0.0
76143,60,0.0
76143,70,0.0
76143,80,0.0
76143,90,0.0
76756,263284,1.4949137
76756,243965,1.4949137
76756,230584,1.4949137
76756,133589,1.4949137
76756,163027,1.3947332
76756,195448,1.3947332
76756,75796,1.3617647
76756,223796,1.3454224
76756,249315,1.3454224
76756,264282,1.3290277
76885,0,0.0
76885,10,0.0
76885,20,0.0
76885,30,0.0
76885,40,0.0
76885,50,0.0
76885,60,0.0
76885,70,0.0
76885,80,0.0
76885,90,0.0
77234,0,0.0
77234,10,0.0
77234,20,0.0
77234,30,0.0
77234,40,0.0
77234,50,0.0
77234,60,0.0
77234,70,0.0
77234,80,0.0
77234,90,0.0
77422,253536,1.2728211
77422,191237,1.2142153
77422,95693,1.2142153
77422,191286,1.2142153
77422,262420,1.2142153
77422,13384,1.2142153
77422,12351,1.2142153
77422,82272,1.2142153
77422,89730,1.2142153
77422,70507,1.2142153
77803,0,0.0
77803,10,0.0
77803,20,0.0
77803,30,0.0
77803,40,0.0
77803,50,0.0
77803,60,0.0
77803,70,0.0
77803,80,0.0
77803,90,0.0
78064,31013,0.94976884
78064,239038,0.9488833
78064,207188,0.9488833
78064,189895,0.9488833
78064,111983,0.9488833
78064,9100,0.9488833
78064,310503,0.9488833
78064,108945,0.9488833
78064,310418,0.9488833
78064,155220,0.9466544
78113,241145,1.6258206
78113,28561,1.624273
78113,190105,1.608238
78113,241517,1.563402
78113,238637,1.563402
78113,275913,1.563402
78113,252559,1.563402
78113,7350,1.5462819
78113,80464,1.5462819
78113,7256,1.5462819
78120,98983,1.4331813
78120,229016,1.3558478
78120,261393,1.3558478
78120,165864,1.3558478
78120,288254,1.3558478
78120,224515,1.3558478
78120,46162,1.3558478
78120,220559,1.3558478
78120,217055,1.327281
78120,264012,1.327281
78400,132902,0.9509361
78400,27234,0.9509361
78400,245651,0.9178574
78400,224049,0.9178574
78400,37866,0.90130544
78400,131603,0.90130544
78400,256219,0.90130544
78400,67055,0.8901614
78400,196590,0.8839208
78400,155220,0.8839208
78440,133435,0.7936932
78440,122895,0.7646673
78440,122673,0.7646673
78440,181625,0.74969804
78440,127899,0.74969804
78440,97677,0.74085563
78440,279283,0.73446965
78440,109300,0.73446965
78440,193770,0.73446965
78440,109301,0.73446965
78478,190655,1.1214578
78478,231072,1.1214578
78478,319892,1.1145122
78478,239038,1.0947108
78478,189895,1.0947108
78478,9100,1.0947108
78478,310503,1.0947108
78478,108945,1.0947108
78478,111983,1.0947108
78478,207188,1.0947108
79220,29325,0.9779609
79220,197098,0.9729923
79220,109297,0.9729923
79220,109296,0.9729923
79220,109301,0.9729923
79220,270865,0.9729923
79220,109300,0.9729923
79220,279283,0.9729923
79220,193770,0.9729923
79220,176558,0.9729923
79361,88831,1.4157759
79361,245651,1.3621941
79361,224049,1.3621941
79361,174525,1.317868
79361,102410,1.317868
79361,46142,1.317868
79361,83347,1.3147565
79361,118902,1.3073758
79361,138115,1.2766708
79361,152224,1.2741982
80006,173724,0.82546544
80006,125366,0.82546544
80006,122346,0.82546544
80006,276502,0.82546544
80006,26781,0.82546544
80006,50578,0.82546544
80006,281333,0.799522
80006,283991,0.799522
80006,287472,0.799522
80006,277681,0.77063453
80033,245651,1.1775358
80033,224049,1.1775358
80033,148787,1.1288182
80033,31013,1.098968
80033,63838,1.0597823
80033,189461,1.0597823
80033,237564,1.056153
80033,256376,1.0429245
80033,247757,1.0372665
80033,311540,1.0353001
80332,212130,0.7279186
80332,229016,0.7205889
80332,224515,0.7205889
80332,261393,0.7205889
80332,46162,0.7205889
80332,288254,0.7205889
80332,165864,0.7205889
80332,220559,0.7205889
80332,265187,0.7148416
80332,169339,0.7148416
80451,0,0.0
80451,10,0.0
80451,20,0.0
80451,30,0.0
80451,40,0.0
80451,50,0.0
80451,60,0.0
80451,70,0.0
80451,80,0.0
80451,90,0.0
80579,0,0.0
80579,10,0.0
80579,20,0.0
80579,30,0.0
80579,40,0.0
80579,50,0.0
80579,60,0.0
80579,70,0.0
80579,80,0.0
80579,90,0.0
81349,0,0.0
81349,10,0.0
81349,20,0.0
81349,30,0.0
81349,40,0.0
81349,50,0.0
81349,60,0.0
81349,70,0.0
81349,80,0.0
81349,90,0.0
81410,145690,1.1921132
81410,330590,1.1516887
81410,116378,1.1447238
81410,15428,1.1447238
81410,220939,1.1447238
81410,217055,1.132842
81410,264012,1.132842
81410,279577,1.132842
81410,160005,1.132842
81410,335933,1.132842
81501,0,0.0
81501,10,0.0
81501,20,0.0
81501,30,0.0
81501,40,0.0
81501,50,0.0
81501,60,0.0
81501,70,0.0
81501,80,0.0
81501,90,0.0
81734,0,0.0
81734,10,0.0
81734,20,0.0
81734,30,0.0
81734,40,0.0
81734,50,0.0
81734,60,0.0
81734,70,0.0
81734,80,0.0
81734,90,0.0
81900,157478,1.2273865
81900,174425,1.2273865
81900,276514,1.2273865
81900,235824,1.2273865
81900,108547,1.2273865
81900,235887,1.2273865
81900,255872,1.2273865
81900,120803,1.2273865
81900,242129,1.2273865
81900,241248,1.2180487
82529,268235,1.1905885
82529,287472,1.1821119
82529,283991,1.1821119
82529,281333,1.1821119
82529,113232,1.1389471
82529,4019,1.1389471
82529,226932,1.133925
82529,106551,1.0991274
82529,232206,1.0715296
82529,242660,1.0711428
82582,264282,1.6153665
82582,145402,1.6153665
82582,310380,1.6153665
82582,240339,1.4768448
82582,107242,1.4497548
82582,238754,1.4497548
82582,261935,1.4379938
82582,199564,1.4379938
82582,225865,1.428183
82582,212631,1.428183
82672,0,0.0
